date,Numeric score,Colour,Size,Line,author,title,Numeric score std err,Numeric score min,Numeric score max,Prediction,Probability,Prob std err,Prediction confidence,Key quote,Quote confidence,Rationale,description,cb,url,date_popup,unrelated
2016-11-08,0.5,#808080,1,,Andrew G Haldane,Andrew Haldane: The diversity project,,,,Not related,,,1,"The Diversity Project is a fantastic initiative and I hope it can help take the diversity agenda in financial services to that next frontier, to leader not laggard.",0.9,"The speech focuses on diversity and inclusion in the financial sector, not monetary policy. It doesn't provide any indication toward monetary policy stance, interest rates, or economic conditions.","Opening remarks by Mr Andrew G Haldane, Executive Director and Chief Economist of the Bank of England, at the Investment Association Launch of the Diversity Project, London, 8 November 2016.",BoE,https://www.bis.org/review/r161129h.htm,2016-11-08,Yes
2016-05-18,0.5,#808080,1,,Andrew G Haldane,The Great Divide,0,0.5,0.5,Hold,0.625,0.05,0.4,"The Great Divide between the views of financial insiders and outsiders, between the perceptions of producers and consumers of financial services, underscores just how far finance still has to travel to regain its social licence.",0.1,"The speech focuses on the 'Great Divide' between the financial sector and public trust, without making a clear case for adjusting the policy rate. It highlights the need for building trust and understanding between finance and the public, suggesting an interest in stability rather than suggesting immediate policy changes.","Speech by Mr Andrew G Haldane, Executive Director and Chief Economist of the Bank of England, at the New City Agenda Annual dinner, London, 18 May 2016.",BoE,https://www.bis.org/review/r160520b.pdf,2016-05-18,Yes
2016-05-12,0.5,#808080,1,,Andrew G Haldane,The Sneetches,,,,Not related,,,0.4,"We are all Sneetches, some with stars, some without. The sooner we recognise that our minds are biased, the better placed we will be for dealing with its consequences.",0.1,"This speech by Andrew G Haldane does not address monetary policy, interest rates, or any other economic indicators relevant to central banking. Instead, it focuses on issues of diversity and societal bias, making it unrelated to monetary policy discussions.","Speech by Mr Andrew G Haldane, Executive Director and Chief Economist of the Bank of England, at the Scottish Business Friends dinner in aid of BBC Children in Need, Edinburgh, 12 May 2016.",BoE,https://www.bis.org/review/r160531e.pdf,2016-05-12,Yes
2020-03-05,0.5,#808080,1,,Mark Carney,The grand unifying theory (and practice) of macroprudential policy,,,,Hold,0.707,0.061,0.7,"The Bank will take all necessary steps to support the UK economy and financial system, consistent with our statutory responsibilities.",0.5,Mark Carney emphasizes the role of macroprudential policy without suggesting changes in monetary policy stance. The key quote suggests preparedness and vigilance but not an immediate action like a rate cut or increase. This points to a neutral and holding position for key policy rates.,"Speech by Mr Mark Carney, Governor of the Bank of England, at University College London, London, 5 March 2020.",BoE,https://www.bis.org/review/r200306c.htm,2020-03-05,Yes
2020-02-27,0.5,#808080,1,,Mark Carney,The road to Glasgow,,,,Not related,,,0.9,Private finance will have a critical role to play in a successful transition to a net zero carbon economy.,0.8,"This speech is primarily focused on climate change, finance related to the transition to a net zero economy, and COP26, rather than on monetary policy or interest rates. Hence, it does not fall within the standard categories of monetary policy sentiment.","Speech by Mr Mark Carney, Governor of the Bank of England and Finance Adviser to the Prime Minister for COP26, Guildhall, London, 27 February 2020.",BoE,https://www.bis.org/review/r200304d.htm,2020-02-27,Yes
2019-12-17,0.5,#808080,1,,Mark Carney,"Remarks at a farewell dinner in honour of Benoît Coeuré, member of the ECB Executive Board",,,,Not related,,,0.8,"Before I begin, I must emphasise that those who might be searching for cryptic central bank signals about future policy will be disappointed.",0.8,"The speech focuses on honoring Benoît Coeuré and addresses various non-monetary policy topics, with explicit mention that it does not relate to future policy decisions. Therefore, it is 'Not related' to immediate monetary policy changes.","Speech by Mr Mark Carney, Governor of the Bank of England, at a farewell dinner in honour of Benoît Coeuré, member of the European Central Bank Executive Board, European Central Bank, Frankfurt am Main, 17 December 2019.",ECB,https://www.bis.org/review/r191218a.htm,2019-12-17,Yes
2019-12-10,0.5,#808080,1,,Mark Carney,Remarks at a panel to launch the third annual America's Pledge report,,,,Not related,,,1,Now is the time to ensure that every financial decision takes climate change into account.,0.9,"The speech is primarily focused on climate change, sustainability, and the financial system's role in transitioning towards a net zero economy rather than monetary policy.","Remarks by Mr Mark Carney, Governor of the Bank of England, at a panel to launch the third annual America's Pledge report, at the 25th Annual Conference of the Parties, US Climate Action Centre, Madrid, 10 December 2019.",BoE,https://www.bis.org/review/r191211a.htm,2019-12-10,Yes
2019-10-10,0.5,#808080,1,,Mark Carney,Light is therefore colour,,,,Not related,,,1,"As the new Turner £20 testifies, money can be a work of art in everyone's pocket.",0.4,"The speech is about the launch of the new £20 banknote and focuses on its design, security features, and cultural significance rather than monetary policy or economic outlook.","Remarks by Mr Mark Carney, Governor of the Bank of England, at the launch of the new £20 banknote, Margate, 10 October 2019.",BoE,https://www.bis.org/review/r191014d.htm,2019-10-10,Yes
2019-10-08,0.5,#808080,1,,Mark Carney,TCFD - strengthening the foundations of sustainable finance,,,,Not related,,,1,The TCFD provides the necessary foundation for the financial sector's role in the transition to net zero that our planet needs and our citizens demand.,0.6,The speech focuses on climate change and sustainable finance rather than directly discussing central bank monetary policy or interest rates.,"Speech by Mr Mark Carney, Governor of the Bank of England, at the TCFD Summit 2019, Tokyo, 8 October 2019.",BoE,https://www.bis.org/review/r191008a.htm,2019-10-08,Yes
2019-09-23,0.5,#808080,1,,Mark Carney,Remarks given during the UN Secretary General's Climate Action Summit 2019,,,,Not related,,,1,"A new, sustainable financial system is being built.",0.6,"The speech by Mark Carney is focused on climate change and the development of a sustainable financial system, rather than on monetary policy or central bank interest rates. Therefore, it is categorized as 'Not related' to monetary policy, and any prediction about interest rate movement is speculative.","Remarks by Mr Mark Carney, Governor of the Bank of England, during the UN Secretary General's Climate Action Summit 2019, New York City, 23 September 2019.",BoE,https://www.bis.org/review/r190924b.htm,2019-09-23,Yes
2019-07-15,0.5,#808080,1,,Mark Carney,£50 note character selection announcement,,,,Not related,,,1,The Bank of England is committed to ensuring our banknotes are as inclusive as possible.,0.2,"The speech focuses entirely on the selection of the £50 banknote design, featuring Alan Turing, and does not address monetary policy or interest rate decisions.","Speech by Mr Mark Carney, Governor of the Bank of England, at the Science and Industry Museum, Manchester, 15 July 2019.",BoE,https://www.bis.org/review/r190716d.htm,2019-07-15,Yes
2019-06-20,0.5,#808080,1,,Mark Carney,"Enable, empower, ensure - a new finance for the new economy",,,,Hold,0.744,0.09,0.8,"Our strategy is to enable innovation and to empower competition, while ensuring monetary and financial stability.",0.5,"Mark Carney's speech focuses on the need for resilience and innovation in finance, with attention to regulatory balance and emerging technologies, rather than directly addressing monetary policy. The tone is neutral as there is no direct call for rate changes, and thus suggests maintaining current interest rates.","Speech by Mr Mark Carney, Governor of the Bank of England, at the Lord Mayor's Banquet for Bankers and Merchants of the City of London, at The Mansion House, London, 20 June 2019.",BoE,https://www.bis.org/review/r190627a.htm,2019-06-20,Yes
2019-06-18,0.5,#808080,1,,Mark Carney,Remarks to Open Policy Panel,,,,Hold,0.783,0.075,0.6,There are no messages coded or clarion in what follows about policy.,0.8,"Mark Carney emphasizes that his remarks are historical reflections and not indicative of any monetary policy stance. The speech primarily highlights past challenges and responses without signaling any immediate policy direction, hence it suggests a neutral outlook towards monetary policy decisions.","Remarks by Mr Mark Carney, Governor of the Bank of England, at the ECB Forum on Central Banking ""20 Years of European Economic and Monetary Union"", Sintra, 18 June 2019.",BoE,https://www.bis.org/review/r190618d.htm,2019-06-18,Yes
