Date,Meeting,meeting_month,forecast_category, ,Probability
2024-09-19,2024-12-18,Dec 2024,Hold,Betting market,12.5
2024-09-19,2024-12-18,Dec 2024,Raise,Betting market,1.0999999999999999
2024-09-20,2024-12-18,Dec 2024,Cut,Betting market,90.5
2024-09-20,2024-12-18,Dec 2024,Hold,Betting market,9.5
2024-09-20,2024-12-18,Dec 2024,Raise,Betting market,1.15
2024-09-21,2024-12-18,Dec 2024,Cut,Betting market,91.5
2024-09-21,2024-12-18,Dec 2024,Hold,Betting market,8.5
2024-09-21,2024-12-18,Dec 2024,Raise,Betting market,1.2
2024-09-22,2024-12-18,Dec 2024,Cut,Betting market,91.5
2024-09-22,2024-12-18,Dec 2024,Hold,Betting market,8.5
2024-09-22,2024-12-18,Dec 2024,Raise,Betting market,1
2024-09-23,2024-12-18,Dec 2024,Cut,Betting market,92
2024-09-23,2024-12-18,Dec 2024,Hold,Betting market,8.5
2024-09-23,2024-12-18,Dec 2024,Raise,Betting market,0.95
2024-09-24,2024-12-18,Dec 2024,Cut,Betting market,92
2024-09-24,2024-12-18,Dec 2024,Hold,Betting market,8.5
2024-09-24,2024-12-18,Dec 2024,Raise,Betting market,0.8500000000000001
2024-09-25,2024-12-18,Dec 2024,Cut,Betting market,92
2024-09-25,2024-12-18,Dec 2024,Hold,Betting market,7.5
2024-09-25,2024-12-18,Dec 2024,Raise,Betting market,0.7000000000000001
2024-09-26,2024-12-18,Dec 2024,Cut,Betting market,92
2024-09-26,2024-12-18,Dec 2024,Hold,Betting market,6.5
2024-09-26,2024-12-18,Dec 2024,Raise,Betting market,0.5
2024-09-27,2024-12-18,Dec 2024,Cut,Betting market,93
2024-09-27,2024-12-18,Dec 2024,Hold,Betting market,6.5
2024-09-27,2024-12-18,Dec 2024,Raise,Betting market,0.44999999999999996
2024-09-28,2024-12-18,Dec 2024,Cut,Betting market,93
2024-09-28,2024-12-18,Dec 2024,Hold,Betting market,6.5
2024-09-28,2024-12-18,Dec 2024,Raise,Betting market,0.44999999999999996
2024-09-29,2024-12-18,Dec 2024,Cut,Betting market,92
2024-09-29,2024-12-18,Dec 2024,Hold,Betting market,6.5
2024-09-29,2024-12-18,Dec 2024,Raise,Betting market,0.44999999999999996
2024-09-30,2024-12-18,Dec 2024,Cut,Betting market,92
2024-09-30,2024-12-18,Dec 2024,Hold,Betting market,6.5
2024-09-30,2024-12-18,Dec 2024,Raise,Betting market,0.44999999999999996
2024-10-01,2024-12-18,Dec 2024,Cut,Betting market,94
2024-10-01,2024-12-18,Dec 2024,Hold,Betting market,6
2024-10-01,2024-12-18,Dec 2024,Raise,Betting market,0.44999999999999996
2024-10-02,2024-12-18,Dec 2024,Cut,Betting market,93.5
2024-10-02,2024-12-18,Dec 2024,Hold,Betting market,6
2024-10-02,2024-12-18,Dec 2024,Raise,Betting market,0.44999999999999996
2024-10-03,2024-12-18,Dec 2024,Cut,Betting market,93.5
2024-10-03,2024-12-18,Dec 2024,Hold,Betting market,5.5
2024-10-03,2024-12-18,Dec 2024,Raise,Betting market,0.4
2024-10-04,2024-12-18,Dec 2024,Cut,Betting market,94.60000000000001
2024-10-04,2024-12-18,Dec 2024,Hold,Betting market,5.5
2024-10-04,2024-12-18,Dec 2024,Raise,Betting market,0.4
2024-10-05,2024-12-18,Dec 2024,Cut,Betting market,90
2024-10-05,2024-12-18,Dec 2024,Hold,Betting market,6.5
2024-10-05,2024-12-18,Dec 2024,Raise,Betting market,0.4
2024-10-06,2024-12-18,Dec 2024,Cut,Betting market,95.5
2024-10-06,2024-12-18,Dec 2024,Hold,Betting market,6.5
2024-10-06,2024-12-18,Dec 2024,Raise,Betting market,0.5
2024-10-07,2024-12-18,Dec 2024,Cut,Betting market,91.64999999999999
2024-10-07,2024-12-18,Dec 2024,Hold,Betting market,7.000000000000001
2024-10-07,2024-12-18,Dec 2024,Raise,Betting market,0.5
2024-10-08,2024-12-18,Dec 2024,Cut,Betting market,85.5
2024-10-08,2024-12-18,Dec 2024,Hold,Betting market,9.5
2024-10-08,2024-12-18,Dec 2024,Raise,Betting market,0.5499999999999999
2024-10-09,2024-12-18,Dec 2024,Cut,Betting market,87.35
2024-10-09,2024-12-18,Dec 2024,Hold,Betting market,11.5
2024-10-09,2024-12-18,Dec 2024,Raise,Betting market,0.44999999999999996
2024-10-10,2024-12-18,Dec 2024,Cut,Betting market,85.30000000000001
2024-10-10,2024-12-18,Dec 2024,Hold,Betting market,13
2024-10-10,2024-12-18,Dec 2024,Raise,Betting market,0.6
2024-10-11,2024-12-18,Dec 2024,Cut,Betting market,82.75
2024-10-11,2024-12-18,Dec 2024,Hold,Betting market,16.5
2024-10-11,2024-12-18,Dec 2024,Raise,Betting market,0.65
2024-10-12,2024-12-18,Dec 2024,Cut,Betting market,84.94999999999999
2024-10-12,2024-12-18,Dec 2024,Hold,Betting market,16
2024-10-12,2024-12-18,Dec 2024,Raise,Betting market,0.35000000000000003
2024-10-13,2024-12-18,Dec 2024,Cut,Betting market,84.35
2024-10-13,2024-12-18,Dec 2024,Hold,Betting market,15
2024-10-13,2024-12-18,Dec 2024,Raise,Betting market,0.44999999999999996
2024-10-14,2024-12-18,Dec 2024,Cut,Betting market,84.55
2024-10-14,2024-12-18,Dec 2024,Hold,Betting market,15.5
2024-10-14,2024-12-18,Dec 2024,Raise,Betting market,0.4
2024-10-15,2024-12-18,Dec 2024,Cut,Betting market,84.74999999999999
2024-10-15,2024-12-18,Dec 2024,Hold,Betting market,16.5
2024-10-15,2024-12-18,Dec 2024,Raise,Betting market,0.4
2024-10-16,2024-12-18,Dec 2024,Cut,Betting market,85.55
2024-10-16,2024-12-18,Dec 2024,Hold,Betting market,16
2024-10-16,2024-12-18,Dec 2024,Raise,Betting market,0.4
2024-10-17,2024-12-18,Dec 2024,Cut,Betting market,84.94999999999999
2024-10-17,2024-12-18,Dec 2024,Hold,Betting market,16.5
2024-10-17,2024-12-18,Dec 2024,Raise,Betting market,0.4
2024-10-18,2024-12-18,Dec 2024,Cut,Betting market,81.55
2024-10-18,2024-12-18,Dec 2024,Hold,Betting market,17.5
2024-10-18,2024-12-18,Dec 2024,Raise,Betting market,0.5
2024-10-19,2024-12-18,Dec 2024,Cut,Financial market,95.21318586258182
2024-10-19,2024-12-18,Dec 2024,Hold,Financial market,4.786814137418185
2024-10-19,2024-12-18,Dec 2024,Cut,Betting market,80.55
2024-10-19,2024-12-18,Dec 2024,Hold,Betting market,19.5
2024-10-19,2024-12-18,Dec 2024,Raise,Betting market,0.5499999999999999
2024-10-20,2024-12-18,Dec 2024,Cut,Financial market,95.21318586258182
2024-10-20,2024-12-18,Dec 2024,Hold,Financial market,4.786814137418185
2024-10-20,2024-12-18,Dec 2024,Cut,Betting market,80.75
2024-10-20,2024-12-18,Dec 2024,Hold,Betting market,19.5
2024-10-20,2024-12-18,Dec 2024,Raise,Betting market,0.5499999999999999
2024-10-21,2024-12-18,Dec 2024,Cut,Financial market,91.01771626297446
2024-10-21,2024-12-18,Dec 2024,Hold,Financial market,8.982283737025544
2024-10-21,2024-12-18,Dec 2024,Cut,Betting market,81.05
2024-10-21,2024-12-18,Dec 2024,Hold,Betting market,20
2024-10-21,2024-12-18,Dec 2024,Raise,Betting market,0.6
2024-10-22,2024-12-18,Dec 2024,Cut,Financial market,91.9918240237268
2024-10-22,2024-12-18,Dec 2024,Hold,Financial market,8.00817597627319
2024-10-22,2024-12-18,Dec 2024,Cut,Betting market,79.65
2024-10-22,2024-12-18,Dec 2024,Hold,Betting market,21.5
2024-10-22,2024-12-18,Dec 2024,Raise,Betting market,0.6
2024-10-23,2024-12-18,Dec 2024,Cut,Financial market,91.279152249135
2024-10-23,2024-12-18,Dec 2024,Hold,Financial market,8.720847750865001
2024-10-23,2024-12-18,Dec 2024,Cut,Betting market,77.55000000000001
2024-10-23,2024-12-18,Dec 2024,Hold,Betting market,23
2024-10-23,2024-12-18,Dec 2024,Raise,Betting market,0.5
2024-10-24,2024-12-18,Dec 2024,Cut,Financial market,92.84801038062369
2024-10-24,2024-12-18,Dec 2024,Hold,Financial market,7.151989619376317
2024-10-24,2024-12-18,Dec 2024,Cut,Betting market,77.10000000000001
2024-10-24,2024-12-18,Dec 2024,Hold,Betting market,23.5
2024-10-24,2024-12-18,Dec 2024,Raise,Betting market,0.5
2024-10-25,2024-12-18,Dec 2024,Cut,Financial market,94.43367276322272
2024-10-25,2024-12-18,Dec 2024,Hold,Financial market,5.566327236777282
2024-10-25,2024-12-18,Dec 2024,Cut,Betting market,76.7
2024-10-25,2024-12-18,Dec 2024,Hold,Betting market,23
2024-10-25,2024-12-18,Dec 2024,Raise,Betting market,0.5
2024-10-26,2024-12-18,Dec 2024,Cut,Financial market,94.43367276322272
2024-10-26,2024-12-18,Dec 2024,Hold,Financial market,5.566327236777282
2024-10-26,2024-12-18,Dec 2024,Cut,Betting market,77.65
2024-10-26,2024-12-18,Dec 2024,Hold,Betting market,21
2024-10-26,2024-12-18,Dec 2024,Raise,Betting market,0.44999999999999996
2024-10-27,2024-12-18,Dec 2024,Cut,Financial market,94.43367276322272
2024-10-27,2024-12-18,Dec 2024,Hold,Financial market,5.566327236777282
2024-10-27,2024-12-18,Dec 2024,Cut,Betting market,76.69999999999999
2024-10-27,2024-12-18,Dec 2024,Hold,Betting market,21
2024-10-27,2024-12-18,Dec 2024,Raise,Betting market,0.4
2024-10-28,2024-12-18,Dec 2024,Cut,Financial market,93.01990855165599
2024-10-28,2024-12-18,Dec 2024,Hold,Financial market,6.980091448344
2024-10-28,2024-12-18,Dec 2024,Cut,Betting market,76.44999999999999
2024-10-28,2024-12-18,Dec 2024,Hold,Betting market,21
2024-10-28,2024-12-18,Dec 2024,Raise,Betting market,0.65
2024-10-29,2024-12-18,Dec 2024,Cut,Financial market,95.33005437469117
2024-10-29,2024-12-18,Dec 2024,Hold,Financial market,4.6699456253088165
2024-10-29,2024-12-18,Dec 2024,Cut,Betting market,75.45
2024-10-29,2024-12-18,Dec 2024,Hold,Betting market,22
2024-10-29,2024-12-18,Dec 2024,Raise,Betting market,0.65
2024-10-30,2024-12-18,Dec 2024,Cut,Financial market,94.78467622343085
2024-10-30,2024-12-18,Dec 2024,Hold,Financial market,5.215323776569141
2024-10-30,2024-12-18,Dec 2024,Cut,Betting market,75.1
2024-10-30,2024-12-18,Dec 2024,Hold,Betting market,23
2024-10-30,2024-12-18,Dec 2024,Raise,Betting market,0.7000000000000001
2024-10-31,2024-12-18,Dec 2024,Cut,Financial market,94.76843302026703
2024-10-31,2024-12-18,Dec 2024,Hold,Financial market,5.231566979732967
2024-10-31,2024-12-18,Dec 2024,Cut,Betting market,77.15
2024-10-31,2024-12-18,Dec 2024,Hold,Betting market,20
2024-10-31,2024-12-18,Dec 2024,Raise,Betting market,0.7000000000000001
2024-11-01,2024-12-18,Dec 2024,Cut,Financial market,96.41670538803693
2024-11-01,2024-12-18,Dec 2024,Hold,Financial market,3.583294611963079
2024-11-01,2024-12-18,Dec 2024,Cut,Betting market,70.85000000000001
2024-11-01,2024-12-18,Dec 2024,Hold,Betting market,26
2024-11-01,2024-12-18,Dec 2024,Raise,Betting market,0.6
2024-11-02,2024-12-18,Dec 2024,Cut,Financial market,96.41670538803693
2024-11-02,2024-12-18,Dec 2024,Hold,Financial market,3.583294611963079
2024-11-02,2024-12-18,Dec 2024,Cut,Betting market,80.65
2024-11-02,2024-12-18,Dec 2024,Hold,Betting market,19.5
2024-11-02,2024-12-18,Dec 2024,Raise,Betting market,0.5499999999999999
2024-11-03,2024-12-18,Dec 2024,Cut,Financial market,96.41670538803693
2024-11-03,2024-12-18,Dec 2024,Hold,Financial market,3.583294611963079
2024-11-03,2024-12-18,Dec 2024,Cut,Betting market,79.14999999999999
2024-11-03,2024-12-18,Dec 2024,Hold,Betting market,17.5
2024-11-03,2024-12-18,Dec 2024,Raise,Betting market,0.5
2024-11-04,2024-12-18,Dec 2024,Cut,Financial market,96.74687345526371
2024-11-04,2024-12-18,Dec 2024,Hold,Financial market,3.2531265447363014
2024-11-04,2024-12-18,Dec 2024,Cut,Betting market,79.6
2024-11-04,2024-12-18,Dec 2024,Hold,Betting market,17.5
2024-11-04,2024-12-18,Dec 2024,Raise,Betting market,0.4
2024-11-05,2024-12-18,Dec 2024,Cut,Financial market,95.1129065743942
2024-11-05,2024-12-18,Dec 2024,Hold,Financial market,4.887093425605812
2024-11-05,2024-12-18,Dec 2024,Cut,Betting market,79.9
2024-11-05,2024-12-18,Dec 2024,Hold,Betting market,16.5
2024-11-05,2024-12-18,Dec 2024,Raise,Betting market,0.4
2024-11-06,2024-12-18,Dec 2024,Cut,Financial market,95.0614038556602
2024-11-06,2024-12-18,Dec 2024,Hold,Financial market,4.938596144339811
2024-11-06,2024-12-18,Dec 2024,Cut,Betting market,80.4
2024-11-06,2024-12-18,Dec 2024,Hold,Betting market,18
2024-11-06,2024-12-18,Dec 2024,Raise,Betting market,0.4
2024-11-07,2024-12-18,Dec 2024,Cut,Financial market,71.63865546217494
2024-11-07,2024-12-18,Dec 2024,Hold,Financial market,28.36134453782506
2024-11-07,2024-12-18,Dec 2024,Cut,Betting market,71.4
2024-11-07,2024-12-18,Dec 2024,Hold,Betting market,29.5
2024-11-07,2024-12-18,Dec 2024,Raise,Betting market,0.3
2024-11-08,2024-12-18,Dec 2024,Cut,Financial market,68.77310924370477
2024-11-08,2024-12-18,Dec 2024,Hold,Financial market,31.226890756295234
2024-11-08,2024-12-18,Dec 2024,Cut,Superforecasters,82
2024-11-08,2024-12-18,Dec 2024,Hold,Superforecasters,18
2024-11-08,2024-12-18,Dec 2024,Raise,Superforecasters,0
2024-11-08,2024-12-18,Dec 2024,Cut,Betting market,75.5
2024-11-08,2024-12-18,Dec 2024,Hold,Betting market,26
2024-11-08,2024-12-18,Dec 2024,Raise,Betting market,0.25
2024-11-09,2024-12-18,Dec 2024,Cut,Financial market,68.77310924370477
2024-11-09,2024-12-18,Dec 2024,Hold,Financial market,31.226890756295234
2024-11-09,2024-12-18,Dec 2024,Cut,Superforecasters,70
2024-11-09,2024-12-18,Dec 2024,Hold,Superforecasters,30
2024-11-09,2024-12-18,Dec 2024,Raise,Superforecasters,0
2024-11-09,2024-12-18,Dec 2024,Cut,Betting market,71.65
2024-11-09,2024-12-18,Dec 2024,Hold,Betting market,28.999999999999996
2024-11-09,2024-12-18,Dec 2024,Raise,Betting market,0.25
2024-11-10,2024-12-18,Dec 2024,Cut,Financial market,68.77310924370477
2024-11-10,2024-12-18,Dec 2024,Hold,Financial market,31.226890756295234
2024-11-10,2024-12-18,Dec 2024,Cut,Superforecasters,69
2024-11-10,2024-12-18,Dec 2024,Hold,Superforecasters,31
2024-11-10,2024-12-18,Dec 2024,Raise,Superforecasters,0
2024-11-10,2024-12-18,Dec 2024,Cut,Betting market,71.65
2024-11-10,2024-12-18,Dec 2024,Hold,Betting market,28.499999999999996
2024-11-10,2024-12-18,Dec 2024,Raise,Betting market,0.25
2024-11-11,2024-12-18,Dec 2024,Cut,Financial market,73.2016806722811
2024-11-11,2024-12-18,Dec 2024,Hold,Financial market,26.7983193277189
2024-11-11,2024-12-18,Dec 2024,Cut,Superforecasters,68
2024-11-11,2024-12-18,Dec 2024,Hold,Superforecasters,32
2024-11-11,2024-12-18,Dec 2024,Raise,Superforecasters,0
2024-11-11,2024-12-18,Dec 2024,Cut,Betting market,71.65
2024-11-11,2024-12-18,Dec 2024,Hold,Betting market,28.000000000000004
2024-11-11,2024-12-18,Dec 2024,Raise,Betting market,0.35000000000000003
2024-11-12,2024-12-18,Dec 2024,Cut,Financial market,66.29831932773982
2024-11-12,2024-12-18,Dec 2024,Hold,Financial market,33.70168067226018
2024-11-12,2024-12-18,Dec 2024,Cut,Superforecasters,66
2024-11-12,2024-12-18,Dec 2024,Hold,Superforecasters,34
2024-11-12,2024-12-18,Dec 2024,Raise,Superforecasters,0
2024-11-12,2024-12-18,Dec 2024,Cut,Betting market,72.85
2024-11-12,2024-12-18,Dec 2024,Hold,Betting market,27.500000000000004
2024-11-12,2024-12-18,Dec 2024,Raise,Betting market,0.25
2024-11-13,2024-12-18,Dec 2024,Cut,Financial market,91.04621848739497
2024-11-13,2024-12-18,Dec 2024,Hold,Financial market,8.95378151260503
2024-11-13,2024-12-18,Dec 2024,Cut,Superforecasters,67
2024-11-13,2024-12-18,Dec 2024,Hold,Superforecasters,33
2024-11-13,2024-12-18,Dec 2024,Raise,Superforecasters,0
2024-11-13,2024-12-18,Dec 2024,Cut,Betting market,68.15
2024-11-13,2024-12-18,Dec 2024,Hold,Betting market,32.5
2024-11-13,2024-12-18,Dec 2024,Raise,Betting market,0.35000000000000003
2024-11-14,2024-12-18,Dec 2024,Cut,Financial market,76.84873949579583
2024-11-14,2024-12-18,Dec 2024,Hold,Financial market,23.151260504204174
2024-11-14,2024-12-18,Dec 2024,Cut,Superforecasters,70
2024-11-14,2024-12-18,Dec 2024,Hold,Superforecasters,30
2024-11-14,2024-12-18,Dec 2024,Raise,Superforecasters,0
2024-11-14,2024-12-18,Dec 2024,Cut,Betting market,85.8
2024-11-14,2024-12-18,Dec 2024,Hold,Betting market,14.499999999999998
2024-11-14,2024-12-18,Dec 2024,Raise,Betting market,0.35000000000000003
2024-11-15,2024-12-18,Dec 2024,Cut,Financial market,63.62815126051373
2024-11-15,2024-12-18,Dec 2024,Hold,Financial market,36.37184873948627
2024-11-15,2024-12-18,Dec 2024,Cut,Superforecasters,74
2024-11-15,2024-12-18,Dec 2024,Hold,Superforecasters,26
2024-11-15,2024-12-18,Dec 2024,Raise,Superforecasters,0
2024-11-15,2024-12-18,Dec 2024,Cut,Betting market,63.5
2024-11-15,2024-12-18,Dec 2024,Hold,Betting market,34.5
2024-11-15,2024-12-18,Dec 2024,Raise,Betting market,0.25
2024-11-16,2024-12-18,Dec 2024,Cut,Financial market,63.62815126051373
2024-11-16,2024-12-18,Dec 2024,Hold,Financial market,36.37184873948627
2024-11-16,2024-12-18,Dec 2024,Cut,Superforecasters,67
2024-11-16,2024-12-18,Dec 2024,Hold,Superforecasters,33
2024-11-16,2024-12-18,Dec 2024,Raise,Superforecasters,0
2024-11-16,2024-12-18,Dec 2024,Cut,Betting market,64.7
2024-11-16,2024-12-18,Dec 2024,Hold,Betting market,35.5
2024-11-16,2024-12-18,Dec 2024,Raise,Betting market,0.44999999999999996
2024-11-17,2024-12-18,Dec 2024,Cut,Financial market,63.62815126051373
2024-11-17,2024-12-18,Dec 2024,Hold,Financial market,36.37184873948627
2024-11-17,2024-12-18,Dec 2024,Cut,Superforecasters,66
2024-11-17,2024-12-18,Dec 2024,Hold,Superforecasters,34
2024-11-17,2024-12-18,Dec 2024,Raise,Superforecasters,0
2024-11-17,2024-12-18,Dec 2024,Cut,Betting market,64.9
2024-11-17,2024-12-18,Dec 2024,Hold,Betting market,34.5
2024-11-17,2024-12-18,Dec 2024,Raise,Betting market,0.44999999999999996
2024-11-18,2024-12-18,Dec 2024,Cut,Financial market,59.39495798319285
2024-11-18,2024-12-18,Dec 2024,Hold,Financial market,40.60504201680715
2024-11-18,2024-12-18,Dec 2024,Cut,Superforecasters,66
2024-11-18,2024-12-18,Dec 2024,Hold,Superforecasters,34
2024-11-18,2024-12-18,Dec 2024,Raise,Superforecasters,0
2024-11-18,2024-12-18,Dec 2024,Cut,Betting market,65.8
2024-11-18,2024-12-18,Dec 2024,Hold,Betting market,33.5
2024-11-18,2024-12-18,Dec 2024,Raise,Betting market,0.6
2024-11-19,2024-12-18,Dec 2024,Cut,Financial market,55.74789915966676
2024-11-19,2024-12-18,Dec 2024,Hold,Financial market,44.25210084033324
2024-11-19,2024-12-18,Dec 2024,Cut,Superforecasters,64
2024-11-19,2024-12-18,Dec 2024,Hold,Superforecasters,36
2024-11-19,2024-12-18,Dec 2024,Raise,Superforecasters,0
2024-11-19,2024-12-18,Dec 2024,Cut,Betting market,64.2
2024-11-19,2024-12-18,Dec 2024,Hold,Betting market,35.5
2024-11-19,2024-12-18,Dec 2024,Raise,Betting market,0.35000000000000003
2024-11-20,2024-12-18,Dec 2024,Cut,Financial market,51.7100840336127
2024-11-20,2024-12-18,Dec 2024,Hold,Financial market,48.2899159663873
2024-11-20,2024-12-18,Dec 2024,Cut,Superforecasters,65
2024-11-20,2024-12-18,Dec 2024,Hold,Superforecasters,35
2024-11-20,2024-12-18,Dec 2024,Raise,Superforecasters,0
2024-11-20,2024-12-18,Dec 2024,Cut,Betting market,64.55
2024-11-20,2024-12-18,Dec 2024,Hold,Betting market,35
2024-11-20,2024-12-18,Dec 2024,Raise,Betting market,0.35000000000000003
2024-11-21,2024-12-18,Dec 2024,Cut,Financial market,52.49159663865157
2024-11-21,2024-12-18,Dec 2024,Hold,Financial market,47.50840336134843
2024-11-21,2024-12-18,Dec 2024,Cut,Superforecasters,65
2024-11-21,2024-12-18,Dec 2024,Hold,Superforecasters,35
2024-11-21,2024-12-18,Dec 2024,Raise,Superforecasters,0
2024-11-21,2024-12-18,Dec 2024,Cut,Betting market,61.55
2024-11-21,2024-12-18,Dec 2024,Hold,Betting market,37.5
2024-11-21,2024-12-18,Dec 2024,Raise,Betting market,0.35000000000000003
2024-11-22,2024-12-18,Dec 2024,Cut,Financial market,52.49159663865157
2024-11-22,2024-12-18,Dec 2024,Hold,Financial market,47.50840336134843
2024-11-22,2024-12-18,Dec 2024,Cut,Superforecasters,66
2024-11-22,2024-12-18,Dec 2024,Hold,Superforecasters,34
2024-11-22,2024-12-18,Dec 2024,Raise,Superforecasters,0
2024-11-22,2024-12-18,Dec 2024,Cut,Betting market,62.2
2024-11-22,2024-12-18,Dec 2024,Hold,Betting market,36.5
2024-11-22,2024-12-18,Dec 2024,Raise,Betting market,0.75
2024-11-23,2024-12-18,Dec 2024,Cut,Financial market,52.49159663865157
2024-11-23,2024-12-18,Dec 2024,Hold,Financial market,47.50840336134843
2024-11-23,2024-12-18,Dec 2024,Cut,Superforecasters,66
2024-11-23,2024-12-18,Dec 2024,Hold,Superforecasters,34
2024-11-23,2024-12-18,Dec 2024,Raise,Superforecasters,0
2024-11-23,2024-12-18,Dec 2024,Cut,Betting market,59.3
2024-11-23,2024-12-18,Dec 2024,Hold,Betting market,39.5
2024-11-23,2024-12-18,Dec 2024,Raise,Betting market,0.7000000000000001
2024-11-24,2024-12-18,Dec 2024,Cut,Financial market,52.49159663865157
2024-11-24,2024-12-18,Dec 2024,Hold,Financial market,47.50840336134843
2024-11-24,2024-12-18,Dec 2024,Cut,Superforecasters,65
2024-11-24,2024-12-18,Dec 2024,Hold,Superforecasters,35
2024-11-24,2024-12-18,Dec 2024,Raise,Superforecasters,0
2024-11-24,2024-12-18,Dec 2024,Cut,Betting market,59.64999999999999
2024-11-24,2024-12-18,Dec 2024,Hold,Betting market,40.5
2024-11-24,2024-12-18,Dec 2024,Raise,Betting market,0.5499999999999999
2024-11-25,2024-12-18,Dec 2024,Cut,Financial market,48.84453781512548
2024-11-25,2024-12-18,Dec 2024,Hold,Financial market,51.15546218487452
2024-11-25,2024-12-18,Dec 2024,Cut,Superforecasters,64
2024-11-25,2024-12-18,Dec 2024,Hold,Superforecasters,36
2024-11-25,2024-12-18,Dec 2024,Raise,Superforecasters,0
2024-11-25,2024-12-18,Dec 2024,Cut,Betting market,59.5
2024-11-25,2024-12-18,Dec 2024,Hold,Betting market,39.5
2024-11-25,2024-12-18,Dec 2024,Raise,Betting market,0.5499999999999999
2024-11-26,2024-12-18,Dec 2024,Cut,Financial market,60.17647058823741
2024-11-26,2024-12-18,Dec 2024,Hold,Financial market,39.82352941176259
2024-11-26,2024-12-18,Dec 2024,Cut,Superforecasters,64
2024-11-26,2024-12-18,Dec 2024,Hold,Superforecasters,36
2024-11-26,2024-12-18,Dec 2024,Raise,Superforecasters,0
2024-11-26,2024-12-18,Dec 2024,Cut,Betting market,60.14999999999999
2024-11-26,2024-12-18,Dec 2024,Hold,Betting market,39.5
2024-11-26,2024-12-18,Dec 2024,Raise,Betting market,0.65
2024-11-27,2024-12-18,Dec 2024,Cut,Financial market,67.4705882352896
2024-11-27,2024-12-18,Dec 2024,Hold,Financial market,32.5294117647104
2024-11-27,2024-12-18,Dec 2024,Cut,Superforecasters,62
2024-11-27,2024-12-18,Dec 2024,Hold,Superforecasters,38
2024-11-27,2024-12-18,Dec 2024,Raise,Superforecasters,0
2024-11-27,2024-12-18,Dec 2024,Cut,Betting market,66.10000000000001
2024-11-27,2024-12-18,Dec 2024,Hold,Betting market,32
