Date,Quote,Significance,Central Banker,geo,Source..link,Stance,Position,Voter,Scale value,Active
2025-12-08T00:00:00Z,"We've got our foot on the brake a little bit still, but I see us achieving the inflation target, as we should, in the near term.",NA,Alan Taylor,BoE,NA,Dove,External member,Yes,0,Yes
2025-12-05T00:00:00Z,I would need to see the labor market deteriorate more and that would need to play out not just in the unemployment data but also in the employment data.,Greene hints she will vote to hold rates in December.,Megan Greene,BoE,NA,Hawkish,External member,Yes,75,Yes
2025-11-18T00:00:00Z,"I think underlying inflationary dynamics in the UK are probably not as strong as current spot headline inflation suggests, but that doesn’t mean I think that I embrace that story completely.","Pill, usually a hawk, suggests he is not as concerned with inflation as the headline numbers might suggest, teeing the Bank up for a cut in December.",Huw Pill,BoE,NA,Centrist,Chief economist,Yes,50,Yes
2025-11-18T00:00:00Z,"I think we should be getting to (the neutral rate of interest) fairly soon, for the reason that we would still expect the tightness to persist for another year and a half.",NA,Swati Dhingra,BoE,NA,Dovish,External member,Yes,25,Yes
2025-11-11T00:00:00Z,"[Wage growth is] way too high, particularly given that growth is pretty weak.",Greene says she is more concerned with resilient pay growth than she is with weak jobs growth.,Megan Greene,BoE,NA,Hawkish,External member,Yes,75,Yes
2025-11-11T00:00:00Z,"If you look at the vote which was a 5-4 vote on this occasion to hold Bank Rate, I think that says that the balancing of those to risks is quite finely balanced at the moment.",NA,Huw Pill,BoE,NA,Centrist,Chief economist,Yes,50,Yes
2025-11-06T00:00:00Z,I'm encouraged that we've seen this one number. But I do want to see more of it.,Bailey suggests that a rate cut is forthcoming but not yet a done deal.,Andrew Bailey,BoE,NA,Centrist,Governor,Yes,50,Yes
2025-10-23T00:00:00Z,"In my view, the primary transmission channel of tariffs to the UK in 2025 come through weaker demand, as tariffs act as a drag on global growth.",Dhingra says that Trump's trade policies will be disinflationary for the UK.,Swati Dhingra,BoE,NA,Dovish,External member,Yes,25,Yes
2025-10-17T00:00:00Z,"the MPC should adopt, from this point forward, a more cautious pace in withdrawing monetary policy restriction so as to ensure continuation in disinflation towards the 2% target",Pill wants to delay further rate cuts until it is clear that inflation is returning back to target,Huw Pill,BoE,Evolving UK monetary policy in an evolving world https://www.bankofengland.co.uk/speech/2025/october/huw-pill-speech-at-institute-of-chartered-accountants-in-england-and-wales-annual-conference-2025,Hawkish,Chief economist,Yes,75,Yes
2025-10-17T00:00:00Z,I think it's probably appropriate to cut more slowly [than at a quarterly pace].,Greene suggests that she will be voting to hold rates at the November meeting.,Megan Greene,BoE,NA,Hawkish,External member,Yes,100,Yes
2025-10-17T00:00:00Z,"The MPC should adopt, from this point forward, a more cautious pace in withdrawing monetary policy restriction so as to ensure continuation in disinflation towards the 2% target",Pill wants to delay further rate cuts until it is clear that inflation is returning back to target,Huw Pill,BoE,Evolving UK monetary policy in an evolving world https://www.bankofengland.co.uk/speech/2025/october/huw-pill-speech-at-institute-of-chartered-accountants-in-england-and-wales-annual-conference-2025,Hawkish,Chief economist,Yes,80,Yes
2025-10-16T00:00:00Z,"There is very clear upside evidence of inflation being above target, staying sustained above target. I call it persistently persistent, and that is the principal challenge facing me as monetary policymaker.",NA,Catherine Mann,BoE,NA,Hawk,External member,Yes,100,Yes
2025-10-14T00:00:00Z,"The UK economy has slowed [...] in an economy with rising unemployment and weak demand, wage settlements will be pushed down, and wage-led domestic inflation will not re-kindle an upward spiral.",NA,Alan Taylor,BoE,NA,Dovish,External member,Yes,25,Yes
2025-10-14T00:00:00Z,We’re seeing some softening of the labor market [...] And that broadly is the story that I pick up. I think we saw it in the numbers this morning.,Bailey hints that he fears weakness in the real economy more than high inflation.,Andrew Bailey,BoE,NA,Dovish,Governor,Yes,25,Yes
2025-10-13T00:00:00Z,"[The policy stance is] less restrictive than it had been, and that's a concern if you consider that inflation has been ticking up for the past year.",NA,Megan Greene,BoE,NA,Hawkish,External member,Yes,75,Yes
2025-10-09T00:00:00Z,"High inflation itself is behind scarring, income uncertainty, and weak consumption growth. Therefore, monetary policy needs to continue to focus on reducing inflation to achieve the environment of price stability.","Mann indicates that too-high inflation should be the primary consideration for the BoE, pushing back on fears from centrist members that high rates could cause undue weakening in the real economy.",Catherine Mann,BoE,NA,Hawkish,External member,Yes,75,Yes
2025-10-08T00:00:00Z,If policymakers are uncertain about the persistence of inflation — as they are likely to be in the case of a supply shock — policy should respond more forcefully to inflation than under conditions of certainty.,NA,Megan Greene,BoE,NA,Hawkish,External member,Yes,75,Yes
2025-10-08T00:00:00Z,The credible commitment to an aggressive monetary policy response should inflation get out of hand induces behaviour that makes it much less likely that inflation will get out of hand.,NA,Huw Pill,BoE,NA,Centrist,Chief economist,Yes,50,Yes
2025-10-01T00:00:00Z,Policy is relatively loose compared to what the balance of inflation prospects is relative to activity.,NA,Catherine Mann,BoE,NA,Hawkish,External member,Yes,75,Yes
2025-09-30T00:00:00Z,"Holding policy too tight for too long comes with costs to output and employment, which could then pull inflation below target.","Breeden indicates that she supports further easing, possibly soon.",Sarah Breeden,BoE,NA,Dovish,Deputy governor,Yes,25,Yes
2025-09-29T00:00:00Z,I think the gradual and careful approach that the MPC have taken to removing policy restraint remains appropriate and I see scope for further removal of policy restraint looking ahead.,Ramsden suggests that the BoE is on course for further cuts.,Dave Ramsden,BoE,NA,Centrist,Deputy governor,Yes,50,Yes
2025-09-26T00:00:00Z,"The effects of the shocks driving the UK’s current high inflation relative to Europe will fade, and thus, we should not be overly cautious about cutting interest rates.",NA,Swati Dhingra,BoE,NA,Dovish,External member,Yes,25,Yes
2025-09-24T00:00:00Z,I believe an appropriate response to the uncertainty and risks we are currently facing should involve a cautious approach to rate cuts going forward.,"Greene signals that she believes the BoE should pause the currently quarterly pace of rate cuts, reducing interest rates at a slower pace.",Megan Greene,BoE,NA,Hawkish,External member,Yes,75,Yes
2025-09-24T00:00:00Z,"People aren’t going out as much, they’re not shopping as much, they’re not going out to restaurants and so on as much [...] We’re having to balance that because we obviously want to bring inflation down. But, you know, we’re very focused on what it does to the economy.",Bailey suggests that the Bank of England will enact further rate reductions as demand is weakening.,Andrew Bailey,BoE,NA,Dovish,Governor,Yes,25,Yes
2025-09-24T00:00:00Z,If policymakers are uncertain about the persistence of inflation — as they are likely to be in the case of a supply shock — policy should respond more forcefully to inflation than under conditions of certainty.,Greene argues the central bank rate-setters should not simply look through supply shocks,Megan Greene,BoE,The supply side demands more attention https://www.bankofengland.co.uk/speech/2025/september/megan-greene-university-of-glasgow-business-school,Hawkish,External member,Yes,75,Yes
2025-09-23T00:00:00Z,"I think, through time, and also as markets reprice, that probably is changing. And personally, I'm more comfortable now than I was six, nine, 12 months ago.","Pill, a hawk, signals confidence in the strength of the UK's disinflationary process.",Huw Pill,BoE,NA,Centrist,Chief economist,Yes,50,Yes
2025-09-03T00:00:00Z,"The greater danger is that we get behind the curve, stay too tight in the short-term ... and thus ... end up in with the opposite problem: inflation actually undershooting the target and economic activity weak or in recession.",Taylor indicates that he sees risks that the BoE's policy stance will end up too restrictive.,Alan Taylor,BoE,NA,Dovish,External member,Yes,25,Yes
2025-09-03T00:00:00Z,I am not confident that there is currently a margin of slack in the economy.,Lombardelli indicates that further rate reductions may not be justified.,Clare Lombardelli,BoE,NA,Hawk,Deputy governor,Yes,100,Yes
2025-09-03T00:00:00Z,There is now considerably more doubt about exactly when and how quickly we can make those further steps.,Bailey casts doubt on further BoE rate cuts.,Andrew Bailey,BoE,NA,Hawk,Governor,Yes,100,Yes
2025-09-03T00:00:00Z,"Food prices, alongside energy prices, tend to be highly salient for inflation expectation setting and so there is a risk that you could get higher household inflation expectations, which could feed through into the wage setting process.",NA,Megan Greene,BoE,NA,Hawk,External member,Yes,100,Yes
2025-08-26T00:00:00Z,"A more persistent hold on Bank Rate is appropriate right now, to maintain the tight - but not tighter - monetary policy stance needed to lean against inflation persistence persisting.",Mann indicates that she views an extended hold as the appropriate policy action.,Catherine Mann,BoE,Five ‘C’s for Central Bank Research − speech by Catherine L. Mann,Hawk,External member,Yes,100,Yes
2025-08-08T00:00:00Z,"If that's more the driver of this increase in the upside risk to inflation, that might lead us to ... have to question whether the pace at which we're reducing Bank Rate over the last year, a pace of one quarter-point cut every quarter, is that sustainable?",Pill indicates that the BoE may have to slow down the pace of rate cuts further beyond its current quarterly pace.,Huw Pill,BoE,NA,Hawkish,Chief economist,Yes,75,Yes
2025-08-07T00:00:00Z,"There is, however, genuine uncertainty now about the course of that direction of rates.",Bailey indicates that the BoE's pace of rate cuts may slow down.,Andrew Bailey,BoE,NA,Hawkish,Governor,Yes,75,Yes
2025-07-16T00:00:00Z,"Without supply side growth, demand is a sugar high, and it does not end well.",NA,Catherine Mann,BoE,NA,Hawkish,External member,Yes,25,Yes
2025-07-02T00:00:00Z,"My reading of the deteriorating outlook suggested to me that we needed to be on a lower rate path, needing five cuts in 2025 rather than the market-implied quarterly pace of four.",NA,Alan Taylor,BoE,NA,Dovish,External member,Yes,25,Yes
2025-07-01T00:00:00Z,The direction of interest rates continues to be downwards.,Bailey signals that the BoE is heading towards additional rate reductions.,Andrew Bailey,BoE,NA,Dovish,Governor,Yes,75,Yes
2025-06-26T00:00:00Z,"In recent months, the evidence that slack is opening up has strengthened, especially in the labour market...But there remain uncertainties around the overall balance between supply and demand in the economy as well as the remaining inflation persistence in the system.",Bailey gives few indications of the likely rate path trajectory.,Andrew Bailey,BoE,NA,Centrist,Governor,Yes,50,Yes
2025-06-25T00:00:00Z,"I worry about the near-term profile for inflation this year, which in my view now resembles more of a 'plateau' than a 'hump'.",Greene warns that price pressures may not yet have subsided in the UK economy.,Megan Greene,BoE,NA,Hawkish,External member,Yes,75,Yes
2025-06-24T00:00:00Z,"The latest PAYE data for payrolled employees, notwithstanding the potential for revisions, indicate that private sector employee numbers are now clearly in contractionary territory.",NA,Dave Ramsden,BoE,NA,Dovish,Deputy governor,Yes,25,Yes
2025-06-24T00:00:00Z,"I worry about the near-term profile for inflation this year, which in my view now resembles more of a 'plateau' than a 'hump'.",Greene warns that price pressures may not yet have subsided in the UK economy.,Megan Greene,BoE,A feature not a bug − speech by Megan Greene | Bank of England,Hawkish,External member,Yes,75,Yes
